Time [s],Temp [C],RH [%],h_t_l,h_t_w,h_m_l,h_m_w,R,V,WDR [kg/m2.s]
709200,274.04999999999995,0.91,13.607,23.64,4.9749e-08,1.1998e-07,2.4,7.9,4.20912
712800,273.04999999999995,0.93,13.607,23.64,4.9749e-08,1.1998e-07,2.9,7.9,5.08602
716400,273.04999999999995,0.94,13.079,21.08,4.6053e-08,1.0206e-07,3.1,6.3,4.335660000000001
720000,272.84999999999997,0.94,13.013,20.759999999999998,4.5591e-08,9.981999999999999e-08,2.2,6.1,2.97924
723600,273.15,0.93,13.211,21.72,4.6977e-08,1.0654e-07,2.5,6.7,3.7185
727200,273.65,0.9,13.475,23.0,4.8824999999999995e-08,1.155e-07,1.8,7.5,2.997
730800,273.84999999999997,0.89,13.508,23.16,4.9056e-08,1.1662e-07,1.1,7.6,1.8559199999999998
734400,273.45,0.9,13.838000000000001,24.759999999999998,5.1366e-08,1.2782e-07,1.4,8.6,2.6728799999999997
738000,273.34999999999997,0.91,13.838000000000001,24.759999999999998,5.1366e-08,1.2782e-07,0.7,8.6,1.3364399999999999
741600,273.04999999999995,0.91,13.97,25.4,5.229e-08,1.323e-07,0.5,9,0.999
745200,272.84999999999997,0.93,13.574,23.48,4.9518e-08,1.1886e-07,0.4,7.8,0.69264
748800,272.75,0.95,13.343,22.36,4.7901e-08,1.1102e-07,0.7,7.1,1.10334
752400,273.04999999999995,0.94,12.98,20.6,4.5360000000000004e-08,9.87e-08,1.2,6,1.5983999999999998
756000,273.54999999999995,0.92,13.178,21.560000000000002,4.6746e-08,1.0542e-07,2.2,6.6,3.22344
759600,273.54999999999995,0.92,13.178,21.560000000000002,4.6746e-08,1.0542e-07,1.2,6.6,1.7582399999999998
763200,274.04999999999995,0.91,13.31,22.200000000000003,4.767e-08,1.099e-07,0.6,7,0.9324
766800,273.95,0.9,13.706,24.119999999999997,5.0441999999999996e-08,1.2334e-07,0.1,8.2,0.18203999999999998
770400,273.84999999999997,0.9,13.706,24.119999999999997,5.0441999999999996e-08,1.2334e-07,0.4,8.2,0.7281599999999999
774000,273.75,0.9,13.409,22.68,4.8363e-08,1.1326e-07,1.2,7.3,1.94472
777600,273.65,0.91,13.508,23.16,4.9056e-08,1.1662e-07,0.7,7.6,1.1810399999999999
781200,273.84999999999997,0.9,13.343,22.36,4.7901e-08,1.1102e-07,0.6,7.1,0.94572
784800,273.65,0.91,13.178,21.560000000000002,4.6746e-08,1.0542e-07,0.4,6.6,0.58608
788400,273.75,0.91,13.277000000000001,22.04,4.7439e-08,1.0878e-07,0.3,6.9,0.45953999999999995
792000,273.34999999999997,0.92,13.079,21.08,4.6053e-08,1.0206e-07,0.2,6.3,0.27972
795600,273.25,0.92,13.079,21.08,4.6053e-08,1.0206e-07,0,6.3,0.0
799200,273.15,0.93,13.178,21.560000000000002,4.6746e-08,1.0542e-07,0.1,6.6,0.14652
802800,273.25,0.93,12.881,20.12,4.4667e-08,9.534e-08,0.1,5.7,0.12654
806400,273.54999999999995,0.92,12.847999999999999,19.96,4.4435999999999995e-08,9.421999999999999e-08,0,5.6,0.0
810000,273.75,0.93,12.683,19.16,4.3280999999999996e-08,8.862e-08,0,5.1,0.0
813600,274.04999999999995,0.91,12.617,18.84,4.2819e-08,8.638e-08,0.1,4.9,0.10878000000000002
817200,274.34999999999997,0.89,12.782,19.64,4.3974e-08,9.198000000000001e-08,0,5.4,0.0
820800,274.15,0.88,12.584,18.68,4.2588e-08,8.526e-08,0,4.8,0.0
824400,275.25,0.78,12.419,17.88,4.1433000000000004e-08,7.965999999999999e-08,0,4.3,0.0
828000,275.04999999999995,0.77,12.023,15.96,3.8661e-08,6.622000000000001e-08,0,3.1,0.0
831600,274.84999999999997,0.8,12.254,17.08,4.0278e-08,7.406e-08,0,3.8,0.0
835200,273.75,0.86,12.122,16.44,3.9353999999999996e-08,6.958e-08,0,3.4,0.0
838800,273.25,0.93,12.023,15.96,3.8661e-08,6.622000000000001e-08,0,3.1,0.0
842400,272.95,0.95,12.32,17.4,4.074e-08,7.63e-08,0,4,0.0
846000,273.75,0.9,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0,3.9,0.0
849600,274.95,0.8,11.891,15.32,3.7737e-08,6.174e-08,0,2.7,0.0
853200,274.34999999999997,0.87,11.759,14.68,3.6813e-08,5.726e-08,0,2.3,0.0
856800,275.04999999999995,0.84,12.122,16.44,3.9353999999999996e-08,6.958e-08,0,3.4,0.0
860400,275.04999999999995,0.85,12.089,16.28,3.9123e-08,6.846e-08,0,3.3,0.0
864000,274.95,0.86,12.254,17.08,4.0278e-08,7.406e-08,0,3.8,0.0
867600,275.04999999999995,0.87,12.452,18.04,4.1664e-08,8.078e-08,0,4.4,0.0
871200,275.15,0.87,12.286999999999999,17.240000000000002,4.0508999999999996e-08,7.518e-08,0,3.9,0.0
874800,275.34999999999997,0.86,12.188,16.76,3.9816000000000004e-08,7.182e-08,0,3.6,0.0
878400,275.54999999999995,0.89,12.419,17.88,4.1433000000000004e-08,7.965999999999999e-08,0,4.3,0.0
882000,275.65,0.9,12.749,19.48,4.3743000000000003e-08,9.086e-08,0,5.3,0.0
885600,275.75,0.91,12.881,20.12,4.4667e-08,9.534e-08,0,5.7,0.0
889200,276.25,0.9,13.211,21.72,4.6977e-08,1.0654e-07,0,6.7,0.0
892800,276.45,0.91,13.211,21.72,4.6977e-08,1.0654e-07,0,6.7,0.0
896400,276.75,0.95,13.64,23.8,4.998e-08,1.211e-07,0.5,8,0.888
900000,277.04999999999995,0.96,13.739,24.28,5.0673000000000006e-08,1.2446000000000002e-07,2.5,8.3,4.6065000000000005
903600,277.04999999999995,0.97,13.739,24.28,5.0673000000000006e-08,1.2446000000000002e-07,2.6,8.3,4.790760000000001
907200,277.04999999999995,0.96,13.871,24.92,5.1597e-08,1.2894000000000002e-07,2.1,8.7,4.05594
910800,277.15,0.97,13.211,21.72,4.6977e-08,1.0654e-07,0.7,6.7,1.04118
914400,276.45,0.98,12.815000000000001,19.8,4.4205000000000004e-08,9.31e-08,0,5.5,0.0
918000,277.65,0.9,11.957,15.64,3.8199e-08,6.398000000000001e-08,0,2.9,0.0
921600,275.65,0.94,12.089,16.28,3.9123e-08,6.846e-08,0,3.3,0.0
925200,275.04999999999995,0.94,11.99,15.8,3.843e-08,6.510000000000001e-08,0,3,0.0
928800,271.84999999999997,0.98,11.759,14.68,3.6813e-08,5.726e-08,0,2.3,0.0
932400,270.84999999999997,0.97,11.825,15.0,3.7275e-08,5.95e-08,0,2.5,0.0
936000,269.95,0.98,11.693,14.36,3.6351e-08,5.502e-08,0,2.1,0.0
939600,270.65,0.97,11.858,15.16,3.7506000000000005e-08,6.062e-08,0.2,2.6,0.11544
943200,269.75,0.98,11.495000000000001,13.4,3.4965e-08,4.83e-08,0,1.5,0.0
946800,269.65,0.97,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0,1.8,0.0
950400,269.84999999999997,0.96,11.792,14.84,3.7044e-08,5.838e-08,0,2.4,0.0
954000,271.04999999999995,0.97,11.594000000000001,13.88,3.5658e-08,5.166000000000001e-08,0,1.8,0.0
957600,269.54999999999995,0.98,11.725999999999999,14.52,3.6581999999999996e-08,5.614e-08,0,2.2,0.0
961200,270.25,0.97,11.858,15.16,3.7506000000000005e-08,6.062e-08,0,2.6,0.0
964800,271.04999999999995,0.98,11.957,15.64,3.8199e-08,6.398000000000001e-08,0,2.9,0.0
968400,273.04999999999995,0.98,11.792,14.84,3.7044e-08,5.838e-08,0,2.4,0.0
972000,274.75,0.96,12.089,16.28,3.9123e-08,6.846e-08,0,3.3,0.0
